customer_id,first_name,last_name,email,phone,registration_date,city,state,age,segment,annual_income,email_subscribed
CUST_0224,FirstName224,LastName224,customer224@email.com,+1-555-326-5466,2021-04-07,Philadelphia,PA,53,Basic,149982,True
CUST_0225,FirstName225,LastName225,customer225@email.com,+1-555-357-4177,2022-02-28,San Antonio,TX,53,Premium,28881,True
CUST_0226,FirstName226,LastName226,customer226@email.com,+1-555-430-5784,2022-08-22,Los Angeles,CA,19,Standard,146649,True
CUST_0227,FirstName227,LastName227,customer227@email.com,+1-555-311-9283,2023-06-30,Dallas,TX,42,Basic,98563,False
CUST_0228,FirstName228,LastName228,customer228@email.com,+1-555-977-3977,2023-08-28,San Jose,CA,53,Standard,77044,True
CUST_0229,FirstName229,LastName229,customer229@email.com,+1-555-789-7141,2022-10-01,San Jose,CA,55,Standard,62193,True
CUST_0230,FirstName230,LastName230,customer230@email.com,+1-555-566-8120,2023-04-29,Philadelphia,PA,41,Basic,81441,True
CUST_0231,FirstName231,LastName231,customer231@email.com,+1-555-433-6539,2023-10-03,Houston,TX,23,Basic,126140,False
CUST_0232,FirstName232,LastName232,customer232@email.com,+1-555-283-3846,2021-09-07,San Diego,CA,44,Standard,51008,True
CUST_0233,FirstName233,LastName233,customer233@email.com,+1-555-364-1782,2022-09-19,San Diego,CA,53,Standard,63623,False
CUST_0234,FirstName234,LastName234,customer234@email.com,+1-555-906-8813,2022-11-08,Chicago,IL,36,Basic,83704,True
CUST_0235,FirstName235,LastName235,customer235@email.com,+1-555-718-2110,2022-10-01,San Jose,CA,20,Standard,83513,True
CUST_0236,FirstName236,LastName236,customer236@email.com,+1-555-277-9056,2022-11-29,Philadelphia,PA,32,Standard,135228,False
CUST_0237,FirstName237,LastName237,customer237@email.com,+1-555-112-8726,2022-05-15,San Jose,CA,40,Basic,83334,True
CUST_0238,FirstName238,LastName238,customer238@email.com,+1-555-440-7196,2021-09-09,Chicago,IL,19,Basic,31734,True
CUST_0239,FirstName239,LastName239,customer239@email.com,+1-555-246-8851,2021-07-17,San Antonio,TX,18,Premium,28692,True
CUST_0240,FirstName240,LastName240,customer240@email.com,+1-555-432-7106,2023-11-02,Philadelphia,PA,55,Standard,121819,True
CUST_0241,FirstName241,LastName241,customer241@email.com,+1-555-906-2064,2021-04-15,Los Angeles,CA,61,Standard,61725,True
CUST_0242,FirstName242,LastName242,customer242@email.com,+1-555-629-2500,2021-09-21,New York,NY,49,Standard,77433,True
CUST_0243,FirstName243,LastName243,customer243@email.com,+1-555-104-8959,2022-11-07,New York,NY,34,Basic,97144,True
CUST_0244,FirstName244,LastName244,customer244@email.com,+1-555-370-7500,2021-05-05,Philadelphia,PA,32,Premium,128576,True
CUST_0245,FirstName245,LastName245,customer245@email.com,+1-555-549-4871,2022-05-18,Philadelphia,PA,38,Basic,55802,False
CUST_0246,FirstName246,LastName246,customer246@email.com,+1-555-389-9530,2023-01-08,Houston,TX,26,Basic,129268,False
CUST_0247,FirstName247,LastName247,customer247@email.com,+1-555-364-3006,2022-11-17,San Diego,CA,53,Standard,143018,True
CUST_0248,FirstName248,LastName248,customer248@email.com,+1-555-203-9432,2023-07-13,San Antonio,TX,62,Basic,32883,True
CUST_0249,FirstName249,LastName249,customer249@email.com,+1-555-882-5055,2023-03-25,Chicago,IL,69,Standard,118885,True
CUST_0250,FirstName250,LastName250,customer250@email.com,+1-555-507-9709,2023-12-28,Houston,TX,48,Basic,72310,True
CUST_0251,FirstName251,LastName251,customer251@email.com,+1-555-469-2376,2022-01-22,San Jose,CA,65,Standard,83249,False
CUST_0252,FirstName252,LastName252,customer252@email.com,+1-555-239-2976,2023-08-21,Phoenix,AZ,61,Basic,130899,True
CUST_0253,FirstName253,LastName253,customer253@email.com,+1-555-987-9046,2022-02-04,Phoenix,AZ,29,Standard,75235,True
CUST_0254,FirstName254,LastName254,customer254@email.com,+1-555-172-2099,2023-05-25,Phoenix,AZ,31,Basic,110333,False
CUST_0255,FirstName255,LastName255,customer255@email.com,+1-555-801-6125,2021-09-16,San Jose,CA,23,Standard,135996,True
CUST_0256,FirstName256,LastName256,customer256@email.com,+1-555-963-5105,2021-03-31,San Diego,CA,40,Basic,106046,True
CUST_0257,FirstName257,LastName257,customer257@email.com,+1-555-154-9737,2021-01-30,Phoenix,AZ,58,Standard,59837,False
CUST_0258,FirstName258,LastName258,customer258@email.com,+1-555-371-2811,2022-09-09,Phoenix,AZ,60,Standard,74777,True
CUST_0259,FirstName259,LastName259,customer259@email.com,+1-555-494-9142,2021-07-26,Phoenix,AZ,46,Premium,130155,True
CUST_0260,FirstName260,LastName260,customer260@email.com,+1-555-963-9359,2023-05-05,Chicago,IL,55,Standard,43366,True
CUST_0261,FirstName261,LastName261,customer261@email.com,+1-555-370-1343,2023-12-11,San Jose,CA,29,Standard,34449,True
CUST_0262,FirstName262,LastName262,customer262@email.com,+1-555-755-5988,2021-09-24,Philadelphia,PA,26,Premium,99642,True
CUST_0263,FirstName263,LastName263,customer263@email.com,+1-555-345-6977,2022-04-29,Phoenix,AZ,25,Standard,43642,True
CUST_0264,FirstName264,LastName264,customer264@email.com,+1-555-812-3493,2021-03-27,San Antonio,TX,61,Standard,66091,True
CUST_0265,FirstName265,LastName265,customer265@email.com,+1-555-146-3804,2023-09-15,Philadelphia,PA,28,Basic,112063,False
CUST_0266,FirstName266,LastName266,customer266@email.com,+1-555-385-8680,2021-12-06,Phoenix,AZ,39,Basic,145388,False
CUST_0267,FirstName267,LastName267,customer267@email.com,+1-555-448-5507,2022-08-26,San Diego,CA,33,Basic,126771,False
CUST_0268,FirstName268,LastName268,customer268@email.com,+1-555-536-1703,2022-11-05,San Antonio,TX,40,Standard,96792,True
CUST_0269,FirstName269,LastName269,customer269@email.com,+1-555-884-1305,2023-07-25,Chicago,IL,43,Standard,84547,True
CUST_0270,FirstName270,LastName270,customer270@email.com,+1-555-896-3670,2022-02-07,Philadelphia,PA,49,Basic,82520,True
CUST_0271,FirstName271,LastName271,customer271@email.com,+1-555-406-1750,2021-10-28,Chicago,IL,54,Standard,81586,True
CUST_0272,FirstName272,LastName272,customer272@email.com,+1-555-166-6768,2022-04-28,Philadelphia,PA,45,Standard,62850,True
CUST_0273,FirstName273,LastName273,customer273@email.com,+1-555-504-2725,2021-02-07,Phoenix,AZ,63,Basic,33496,False
CUST_0274,FirstName274,LastName274,customer274@email.com,+1-555-820-3807,2021-08-21,Phoenix,AZ,56,Standard,145989,True
CUST_0275,FirstName275,LastName275,customer275@email.com,+1-555-680-3567,2021-08-05,Dallas,TX,66,Standard,62690,True
CUST_0276,FirstName276,LastName276,customer276@email.com,+1-555-410-6274,2023-04-27,Houston,TX,30,Standard,40797,False
CUST_0277,FirstName277,LastName277,customer277@email.com,+1-555-243-7598,2021-02-08,San Jose,CA,65,Standard,146754,True
CUST_0278,FirstName278,LastName278,customer278@email.com,+1-555-306-5029,2022-01-10,Chicago,IL,67,Standard,68826,True
CUST_0279,FirstName279,LastName279,customer279@email.com,+1-555-387-2593,2022-12-02,San Diego,CA,56,Standard,45529,True
CUST_0280,FirstName280,LastName280,customer280@email.com,+1-555-761-3612,2023-05-04,Chicago,IL,38,Standard,26908,False
CUST_0281,FirstName281,LastName281,customer281@email.com,+1-555-665-8681,2023-05-31,San Antonio,TX,21,Premium,95499,True
CUST_0282,FirstName282,LastName282,customer282@email.com,+1-555-660-8815,2022-08-24,San Jose,CA,45,Basic,130620,False
CUST_0283,FirstName283,LastName283,customer283@email.com,+1-555-115-2129,2022-06-04,Phoenix,AZ,44,Basic,53305,False
CUST_0284,FirstName284,LastName284,customer284@email.com,+1-555-958-6200,2021-11-04,Phoenix,AZ,57,Standard,31385,True
CUST_0285,FirstName285,LastName285,customer285@email.com,+1-555-460-9424,2022-12-05,Phoenix,AZ,51,Standard,124254,True
CUST_0286,FirstName286,LastName286,customer286@email.com,+1-555-902-3944,2022-12-19,Philadelphia,PA,65,Basic,49892,True
CUST_0287,FirstName287,LastName287,customer287@email.com,+1-555-957-8518,2022-10-30,Los Angeles,CA,44,Basic,38065,True
CUST_0288,FirstName288,LastName288,customer288@email.com,+1-555-790-3688,2022-06-12,Houston,TX,44,Basic,30149,False
CUST_0289,FirstName289,LastName289,customer289@email.com,+1-555-525-6891,2022-11-08,New York,NY,32,Standard,70511,True
CUST_0290,FirstName290,LastName290,customer290@email.com,+1-555-722-4037,2021-03-20,San Antonio,TX,59,Standard,35222,True
CUST_0291,FirstName291,LastName291,customer291@email.com,+1-555-137-6581,2022-01-22,Chicago,IL,65,Standard,115352,False
CUST_0292,FirstName292,LastName292,customer292@email.com,+1-555-397-3779,2022-07-16,Philadelphia,PA,29,Standard,108597,False
CUST_0293,FirstName293,LastName293,customer293@email.com,+1-555-181-8211,2023-02-19,Houston,TX,19,Standard,31416,True
CUST_0294,FirstName294,LastName294,customer294@email.com,+1-555-157-3612,2023-03-01,Chicago,IL,18,Standard,122507,True
CUST_0295,FirstName295,LastName295,customer295@email.com,+1-555-920-2995,2023-02-05,Los Angeles,CA,27,Standard,105636,True
CUST_0296,FirstName296,LastName296,customer296@email.com,+1-555-314-9590,2023-11-13,Houston,TX,43,Standard,45860,True
CUST_0297,FirstName297,LastName297,customer297@email.com,+1-555-555-9360,2021-10-22,San Diego,CA,23,Premium,65078,True
CUST_0298,FirstName298,LastName298,customer298@email.com,+1-555-396-8123,2021-08-19,Dallas,TX,27,Premium,117995,True
CUST_0299,FirstName299,LastName299,customer299@email.com,+1-555-292-1400,2021-03-19,Dallas,TX,62,Standard,55982,True
CUST_0300,FirstName300,LastName300,customer300@email.com,+1-555-621-2824,2021-09-16,Phoenix,AZ,63,Standard,135853,False
CUST_0301,FirstName301,LastName301,customer301@email.com,+1-555-964-8868,2022-09-23,San Diego,CA,21,Standard,130372,True
CUST_0302,FirstName302,LastName302,customer302@email.com,+1-555-724-5312,2022-12-28,Los Angeles,CA,18,Standard,114934,True
CUST_0303,FirstName303,LastName303,customer303@email.com,+1-555-488-6153,2021-02-06,Philadelphia,PA,56,Standard,115941,True
CUST_0304,FirstName304,LastName304,customer304@email.com,+1-555-700-7903,2023-06-18,San Antonio,TX,20,Standard,60249,True
CUST_0305,FirstName305,LastName305,customer305@email.com,+1-555-650-4684,2021-02-01,San Antonio,TX,69,Basic,94187,True
CUST_0306,FirstName306,LastName306,customer306@email.com,+1-555-176-5830,2021-09-27,Los Angeles,CA,50,Standard,72387,True
CUST_0307,FirstName307,LastName307,customer307@email.com,+1-555-255-1016,2022-06-28,Dallas,TX,40,Standard,75697,True
CUST_0308,FirstName308,LastName308,customer308@email.com,+1-555-319-4240,2021-04-26,Chicago,IL,32,Standard,81105,True
CUST_0309,FirstName309,LastName309,customer309@email.com,+1-555-682-9347,2023-05-27,New York,NY,55,Standard,115576,True
CUST_0310,FirstName310,LastName310,customer310@email.com,+1-555-430-2374,2021-08-08,Phoenix,AZ,21,Standard,94939,True
CUST_0311,FirstName311,LastName311,customer311@email.com,+1-555-896-4892,2021-08-10,Houston,TX,46,Standard,126553,False
CUST_0312,FirstName312,LastName312,customer312@email.com,+1-555-332-3379,2022-11-14,San Jose,CA,47,Premium,66120,True
CUST_0313,FirstName313,LastName313,customer313@email.com,+1-555-996-5592,2021-10-05,Phoenix,AZ,60,Standard,103478,True
CUST_0314,FirstName314,LastName314,customer314@email.com,+1-555-131-5281,2022-03-14,Philadelphia,PA,63,Basic,54945,True
CUST_0315,FirstName315,LastName315,customer315@email.com,+1-555-101-8361,2021-10-06,San Antonio,TX,55,Standard,111940,False
CUST_0316,FirstName316,LastName316,customer316@email.com,+1-555-682-1284,2022-01-15,Chicago,IL,54,Basic,35467,False
CUST_0317,FirstName317,LastName317,customer317@email.com,+1-555-917-5800,2022-06-12,Los Angeles,CA,35,Basic,85135,True
CUST_0318,FirstName318,LastName318,customer318@email.com,+1-555-820-3731,2022-05-19,New York,NY,27,Premium,65455,False
CUST_0319,FirstName319,LastName319,customer319@email.com,+1-555-857-2795,2023-01-06,Chicago,IL,61,Standard,106363,False
CUST_0320,FirstName320,LastName320,customer320@email.com,+1-555-380-7947,2021-02-24,San Jose,CA,24,Basic,84886,True
CUST_0321,FirstName321,LastName321,customer321@email.com,+1-555-307-6458,2022-03-10,Dallas,TX,21,Standard,119576,True
CUST_0322,FirstName322,LastName322,customer322@email.com,+1-555-656-7387,2022-02-27,Dallas,TX,31,Basic,106288,True
CUST_0323,FirstName323,LastName323,customer323@email.com,+1-555-951-5167,2021-06-27,Phoenix,AZ,49,Basic,51296,True
CUST_0324,FirstName324,LastName324,customer324@email.com,+1-555-962-9490,2021-08-09,San Jose,CA,46,Standard,52115,True
CUST_0325,FirstName325,LastName325,customer325@email.com,+1-555-785-8225,2023-12-07,Phoenix,AZ,48,Standard,145055,True
CUST_0326,FirstName326,LastName326,customer326@email.com,+1-555-861-2436,2023-07-15,Chicago,IL,67,Standard,115485,False
CUST_0327,FirstName327,LastName327,customer327@email.com,+1-555-641-7212,2021-06-05,San Jose,CA,52,Standard,147238,True
CUST_0328,FirstName328,LastName328,customer328@email.com,+1-555-190-6543,2021-03-04,Houston,TX,46,Basic,109117,True
CUST_0329,FirstName329,LastName329,customer329@email.com,+1-555-215-5799,2023-05-31,Phoenix,AZ,21,Standard,149713,True
CUST_0330,FirstName330,LastName330,customer330@email.com,+1-555-115-9302,2021-11-22,San Antonio,TX,57,Standard,60194,False
CUST_0331,FirstName331,LastName331,customer331@email.com,+1-555-766-6316,2021-09-26,Houston,TX,68,Premium,54954,True
CUST_0332,FirstName332,LastName332,customer332@email.com,+1-555-801-7229,2022-01-25,San Jose,CA,41,Basic,127517,True
CUST_0333,FirstName333,LastName333,customer333@email.com,+1-555-139-2184,2023-06-01,San Antonio,TX,42,Premium,137734,True
CUST_0334,FirstName334,LastName334,customer334@email.com,+1-555-565-5383,2023-08-31,San Jose,CA,50,Standard,39735,True
CUST_0335,FirstName335,LastName335,customer335@email.com,+1-555-563-5854,2021-05-16,San Jose,CA,28,Standard,28773,True
CUST_0336,FirstName336,LastName336,customer336@email.com,+1-555-948-5127,2023-03-17,San Jose,CA,25,Basic,81503,False
CUST_0337,FirstName337,LastName337,customer337@email.com,+1-555-970-5681,2021-03-15,San Antonio,TX,53,Standard,123417,False
CUST_0338,FirstName338,LastName338,customer338@email.com,+1-555-337-2196,2021-11-26,Chicago,IL,32,Basic,125956,False
CUST_0339,FirstName339,LastName339,customer339@email.com,+1-555-365-8054,2022-07-16,New York,NY,61,Standard,111843,True
CUST_0340,FirstName340,LastName340,customer340@email.com,+1-555-713-9754,2022-01-15,San Jose,CA,53,Basic,40154,True
CUST_0341,FirstName341,LastName341,customer341@email.com,+1-555-830-5352,2021-07-24,Dallas,TX,34,Standard,45449,True
CUST_0342,FirstName342,LastName342,customer342@email.com,+1-555-358-3087,2021-07-06,New York,NY,42,Premium,128841,True
CUST_0343,FirstName343,LastName343,customer343@email.com,+1-555-632-6084,2021-01-09,Houston,TX,42,Premium,103872,True
CUST_0344,FirstName344,LastName344,customer344@email.com,+1-555-924-3596,2022-12-03,San Jose,CA,33,Standard,114751,False
CUST_0345,FirstName345,LastName345,customer345@email.com,+1-555-970-6267,2022-10-11,San Antonio,TX,40,Basic,42245,True
CUST_0346,FirstName346,LastName346,customer346@email.com,+1-555-761-2622,2021-04-23,San Antonio,TX,32,Standard,43316,False
CUST_0347,FirstName347,LastName347,customer347@email.com,+1-555-506-3656,2022-04-11,San Diego,CA,51,Premium,129162,True
CUST_0348,FirstName348,LastName348,customer348@email.com,+1-555-723-6962,2023-02-21,Los Angeles,CA,30,Standard,33758,True
CUST_0349,FirstName349,LastName349,customer349@email.com,+1-555-279-6905,2022-08-19,San Jose,CA,44,Basic,74769,True
CUST_0350,FirstName350,LastName350,customer350@email.com,+1-555-280-1468,2021-06-11,San Antonio,TX,35,Standard,119467,True
CUST_0351,FirstName351,LastName351,customer351@email.com,+1-555-944-4006,2022-06-21,San Diego,CA,44,Basic,84184,True
CUST_0352,FirstName352,LastName352,customer352@email.com,+1-555-356-2191,2023-05-01,Houston,TX,34,Premium,133558,True
CUST_0353,FirstName353,LastName353,customer353@email.com,+1-555-515-1304,2021-10-31,San Antonio,TX,21,Premium,133931,False
CUST_0354,FirstName354,LastName354,customer354@email.com,+1-555-804-9366,2022-03-31,Dallas,TX,23,Basic,84331,True
CUST_0355,FirstName355,LastName355,customer355@email.com,+1-555-427-9783,2023-01-28,Chicago,IL,52,Standard,130626,True
CUST_0356,FirstName356,LastName356,customer356@email.com,+1-555-947-7441,2021-12-29,Phoenix,AZ,63,Premium,104314,False
CUST_0357,FirstName357,LastName357,customer357@email.com,+1-555-983-4956,2022-10-12,Phoenix,AZ,43,Standard,142782,True
CUST_0358,FirstName358,LastName358,customer358@email.com,+1-555-375-4675,2023-06-24,New York,NY,61,Standard,118847,False
CUST_0359,FirstName359,LastName359,customer359@email.com,+1-555-976-5848,2023-07-05,Dallas,TX,34,Standard,73402,True
CUST_0360,FirstName360,LastName360,customer360@email.com,+1-555-869-3940,2023-05-15,San Jose,CA,21,Basic,49283,True
CUST_0361,FirstName361,LastName361,customer361@email.com,+1-555-192-5355,2022-04-16,San Diego,CA,55,Premium,96442,True
CUST_0362,FirstName362,LastName362,customer362@email.com,+1-555-471-9261,2022-04-29,Chicago,IL,40,Basic,107174,True
CUST_0363,FirstName363,LastName363,customer363@email.com,+1-555-794-7356,2022-11-23,San Diego,CA,48,Basic,82443,True
CUST_0364,FirstName364,LastName364,customer364@email.com,+1-555-574-9303,2021-11-04,Philadelphia,PA,40,Premium,86196,True
CUST_0365,FirstName365,LastName365,customer365@email.com,+1-555-554-3285,2021-03-31,San Diego,CA,56,Basic,78974,True
CUST_0366,FirstName366,LastName366,customer366@email.com,+1-555-501-8149,2023-10-19,San Jose,CA,27,Standard,145473,False
CUST_0367,FirstName367,LastName367,customer367@email.com,+1-555-145-7673,2021-07-16,New York,NY,30,Premium,122031,True
CUST_0368,FirstName368,LastName368,customer368@email.com,+1-555-787-5670,2021-12-01,Dallas,TX,57,Standard,112054,False
CUST_0369,FirstName369,LastName369,customer369@email.com,+1-555-418-8559,2022-04-23,Dallas,TX,48,Standard,25366,False
CUST_0370,FirstName370,LastName370,customer370@email.com,+1-555-562-1012,2022-01-13,Houston,TX,41,Standard,90499,False
CUST_0371,FirstName371,LastName371,customer371@email.com,+1-555-800-1256,2022-01-11,Dallas,TX,42,Basic,106439,False
CUST_0372,FirstName372,LastName372,customer372@email.com,+1-555-251-9026,2021-02-01,San Diego,CA,21,Basic,75460,True
CUST_0373,FirstName373,LastName373,customer373@email.com,+1-555-247-5016,2022-06-26,San Jose,CA,54,Standard,115027,False
CUST_0374,FirstName374,LastName374,customer374@email.com,+1-555-964-1398,2023-01-18,New York,NY,34,Premium,93531,True
CUST_0375,FirstName375,LastName375,customer375@email.com,+1-555-570-1160,2022-05-22,Dallas,TX,50,Basic,61672,True
CUST_0376,FirstName376,LastName376,customer376@email.com,+1-555-922-5880,2022-12-05,Dallas,TX,38,Standard,74282,True
CUST_0377,FirstName377,LastName377,customer377@email.com,+1-555-840-5876,2022-06-20,San Jose,CA,61,Standard,71994,False
CUST_0378,FirstName378,LastName378,customer378@email.com,+1-555-825-4044,2022-08-11,Houston,TX,47,Standard,44420,True
CUST_0379,FirstName379,LastName379,customer379@email.com,+1-555-885-2210,2023-01-11,San Jose,CA,44,Premium,35046,True
CUST_0380,FirstName380,LastName380,customer380@email.com,+1-555-186-9125,2023-03-13,Philadelphia,PA,21,Premium,70452,False
CUST_0381,FirstName381,LastName381,customer381@email.com,+1-555-274-7023,2022-07-15,San Diego,CA,41,Standard,31360,True
CUST_0382,FirstName382,LastName382,customer382@email.com,+1-555-618-1268,2023-10-13,San Diego,CA,44,Premium,96011,True
CUST_0383,FirstName383,LastName383,customer383@email.com,+1-555-736-1500,2023-09-09,New York,NY,69,Standard,106256,True
CUST_0384,FirstName384,LastName384,customer384@email.com,+1-555-728-7613,2023-11-04,San Diego,CA,35,Standard,101202,True
CUST_0385,FirstName385,LastName385,customer385@email.com,+1-555-345-3436,2022-05-30,Houston,TX,27,Basic,104199,True
CUST_0386,FirstName386,LastName386,customer386@email.com,+1-555-766-6718,2022-04-05,Phoenix,AZ,50,Premium,129639,False
CUST_0387,FirstName387,LastName387,customer387@email.com,+1-555-276-7704,2022-03-04,San Diego,CA,66,Standard,84998,True
CUST_0388,FirstName388,LastName388,customer388@email.com,+1-555-975-9389,2021-06-28,New York,NY,26,Basic,46148,False
CUST_0389,FirstName389,LastName389,customer389@email.com,+1-555-894-8943,2021-03-13,Houston,TX,38,Standard,140158,True
CUST_0390,FirstName390,LastName390,customer390@email.com,+1-555-287-3954,2023-08-27,San Antonio,TX,32,Basic,39860,True
CUST_0391,FirstName391,LastName391,customer391@email.com,+1-555-617-2343,2023-02-14,San Diego,CA,56,Standard,122813,True
CUST_0392,FirstName392,LastName392,customer392@email.com,+1-555-804-7542,2023-05-02,San Antonio,TX,43,Standard,115488,True
CUST_0393,FirstName393,LastName393,customer393@email.com,+1-555-688-4477,2022-08-30,Chicago,IL,32,Standard,51671,True
CUST_0394,FirstName394,LastName394,customer394@email.com,+1-555-229-5389,2021-06-22,San Jose,CA,57,Basic,132535,False
CUST_0395,FirstName395,LastName395,customer395@email.com,+1-555-870-3555,2023-10-01,Philadelphia,PA,19,Standard,90994,True
CUST_0396,FirstName396,LastName396,customer396@email.com,+1-555-353-2920,2022-09-18,New York,NY,61,Standard,96834,True
CUST_0397,FirstName397,LastName397,customer397@email.com,+1-555-641-5310,2023-11-17,Chicago,IL,19,Premium,32711,True
CUST_0398,FirstName398,LastName398,customer398@email.com,+1-555-654-7627,2023-07-28,Chicago,IL,34,Basic,107168,True
CUST_0399,FirstName399,LastName399,customer399@email.com,+1-555-885-5930,2023-05-29,San Diego,CA,56,Basic,89435,False
CUST_0400,FirstName400,LastName400,customer400@email.com,+1-555-893-1677,2023-04-03,New York,NY,39,Basic,131948,True
CUST_0401,FirstName401,LastName401,customer401@email.com,+1-555-214-5146,2023-09-22,Dallas,TX,66,Standard,41139,True
CUST_0402,FirstName402,LastName402,customer402@email.com,+1-555-949-8980,2023-06-07,Philadelphia,PA,39,Premium,132954,True
CUST_0403,FirstName403,LastName403,customer403@email.com,+1-555-699-2853,2022-10-25,Houston,TX,67,Standard,26868,False
CUST_0404,FirstName404,LastName404,customer404@email.com,+1-555-218-8089,2023-06-22,New York,NY,41,Premium,43940,True
CUST_0405,FirstName405,LastName405,customer405@email.com,+1-555-557-3021,2021-05-29,Phoenix,AZ,23,Basic,35473,False
CUST_0406,FirstName406,LastName406,customer406@email.com,+1-555-494-1713,2021-07-16,Dallas,TX,34,Basic,49798,True
CUST_0407,FirstName407,LastName407,customer407@email.com,+1-555-356-1653,2022-06-14,Los Angeles,CA,25,Standard,48118,False
CUST_0408,FirstName408,LastName408,customer408@email.com,+1-555-440-3857,2022-07-28,New York,NY,18,Basic,118749,False
CUST_0409,FirstName409,LastName409,customer409@email.com,+1-555-249-3737,2021-02-08,San Antonio,TX,62,Standard,26607,False
CUST_0410,FirstName410,LastName410,customer410@email.com,+1-555-686-7333,2021-09-01,Philadelphia,PA,50,Basic,34047,True
CUST_0411,FirstName411,LastName411,customer411@email.com,+1-555-182-6783,2023-04-10,Phoenix,AZ,51,Standard,74336,True
CUST_0412,FirstName412,LastName412,customer412@email.com,+1-555-734-2002,2021-09-21,New York,NY,45,Standard,89320,True
CUST_0413,FirstName413,LastName413,customer413@email.com,+1-555-493-2617,2022-10-07,San Jose,CA,38,Standard,30250,True
CUST_0414,FirstName414,LastName414,customer414@email.com,+1-555-683-4600,2023-02-01,New York,NY,26,Standard,86040,True
CUST_0415,FirstName415,LastName415,customer415@email.com,+1-555-857-1282,2021-04-21,San Antonio,TX,25,Standard,104566,True
CUST_0416,FirstName416,LastName416,customer416@email.com,+1-555-441-8409,2023-12-07,Los Angeles,CA,27,Standard,62664,False
CUST_0417,FirstName417,LastName417,customer417@email.com,+1-555-624-7276,2023-03-25,Houston,TX,69,Standard,105869,True
CUST_0418,FirstName418,LastName418,customer418@email.com,+1-555-158-3636,2022-09-09,San Jose,CA,61,Premium,142302,True
CUST_0419,FirstName419,LastName419,customer419@email.com,+1-555-184-4797,2023-06-23,Houston,TX,68,Standard,47820,True
CUST_0420,FirstName420,LastName420,customer420@email.com,+1-555-128-4190,2023-02-26,New York,NY,69,Premium,86572,True
CUST_0421,FirstName421,LastName421,customer421@email.com,+1-555-633-4787,2022-10-08,New York,NY,21,Standard,114023,False
CUST_0422,FirstName422,LastName422,customer422@email.com,+1-555-846-5852,2023-07-22,San Jose,CA,57,Basic,70704,True
CUST_0423,FirstName423,LastName423,customer423@email.com,+1-555-727-3054,2023-09-19,Chicago,IL,47,Standard,43226,False
CUST_0424,FirstName424,LastName424,customer424@email.com,+1-555-672-9313,2021-03-14,San Jose,CA,64,Standard,77189,True
CUST_0425,FirstName425,LastName425,customer425@email.com,+1-555-437-9128,2022-12-03,Dallas,TX,20,Standard,76567,True
CUST_0426,FirstName426,LastName426,customer426@email.com,+1-555-652-6003,2022-12-22,Dallas,TX,46,Basic,96779,True
CUST_0427,FirstName427,LastName427,customer427@email.com,+1-555-945-7437,2021-12-15,Houston,TX,34,Basic,141003,True
CUST_0428,FirstName428,LastName428,customer428@email.com,+1-555-972-7659,2022-04-29,Dallas,TX,46,Premium,31661,True
CUST_0429,FirstName429,LastName429,customer429@email.com,+1-555-982-1064,2022-02-27,New York,NY,18,Basic,63892,True
CUST_0430,FirstName430,LastName430,customer430@email.com,+1-555-793-7659,2023-03-12,Philadelphia,PA,40,Standard,40064,False
CUST_0431,FirstName431,LastName431,customer431@email.com,+1-555-474-6619,2022-08-09,Chicago,IL,69,Standard,137192,True
CUST_0432,FirstName432,LastName432,customer432@email.com,+1-555-916-6397,2023-07-03,Los Angeles,CA,39,Premium,108336,False
CUST_0433,FirstName433,LastName433,customer433@email.com,+1-555-859-4597,2023-08-17,Philadelphia,PA,50,Basic,87408,True
CUST_0434,FirstName434,LastName434,customer434@email.com,+1-555-997-4490,2022-12-28,Chicago,IL,53,Standard,140675,True
CUST_0435,FirstName435,LastName435,customer435@email.com,+1-555-873-7301,2021-09-17,San Jose,CA,63,Premium,116626,True
CUST_0436,FirstName436,LastName436,customer436@email.com,+1-555-678-4959,2023-01-16,San Jose,CA,43,Basic,145026,True
CUST_0437,FirstName437,LastName437,customer437@email.com,+1-555-446-5911,2022-03-29,San Diego,CA,47,Standard,138018,True
CUST_0438,FirstName438,LastName438,customer438@email.com,+1-555-183-1191,2022-03-04,Los Angeles,CA,58,Standard,96428,False
CUST_0439,FirstName439,LastName439,customer439@email.com,+1-555-205-2941,2021-05-16,Philadelphia,PA,63,Standard,48908,True
CUST_0440,FirstName440,LastName440,customer440@email.com,+1-555-634-3121,2022-01-24,Chicago,IL,22,Basic,49657,True
CUST_0441,FirstName441,LastName441,customer441@email.com,+1-555-613-2878,2023-09-18,Phoenix,AZ,49,Premium,73447,False
CUST_0442,FirstName442,LastName442,customer442@email.com,+1-555-693-6852,2022-10-02,San Antonio,TX,40,Premium,94806,False
CUST_0443,FirstName443,LastName443,customer443@email.com,+1-555-162-2783,2021-12-14,New York,NY,56,Standard,42426,True
CUST_0444,FirstName444,LastName444,customer444@email.com,+1-555-936-2234,2022-09-25,San Diego,CA,18,Standard,108514,True
CUST_0445,FirstName445,LastName445,customer445@email.com,+1-555-268-1968,2023-08-13,Phoenix,AZ,67,Standard,51720,True
CUST_0446,FirstName446,LastName446,customer446@email.com,+1-555-965-9734,2023-12-17,San Jose,CA,69,Standard,37197,False
